Id,IndicatorCode,SpatialDim,SpatialValueCode,TimeDim_year,Value,NumericValue,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
28475491,MDG_0000000025,URY,USA,2008,99.3,99.3,2022-05-09T15:22:53Z,2008,1/1/2008,12/31/2008
28475492,MDG_0000000025,URY,USA,2009,99.3,99.3,2022-05-09T15:22:53Z,2009,1/1/2009,12/31/2009
28475493,MDG_0000000025,URY,USA,2010,99.4,99.4,2022-05-09T15:22:53Z,2010,1/1/2010,12/31/2010
28475494,MDG_0000000025,URY,USA,2011,99.3,99.3,2022-05-09T15:22:53Z,2011,1/1/2011,12/31/2011
28475495,MDG_0000000025,URY,USA,2012,99.3,99.3,2022-05-09T15:22:53Z,2012,1/1/2012,12/31/2012
28475496,MDG_0000000025,USA,USA,2013,99.2,99.2,2022-05-09T15:22:53Z,2013,1/1/2013,12/31/2013
28475497,MDG_0000000025,USA,USA,2014,98.5,98.5,2022-05-09T15:22:53Z,2014,1/1/2014,12/31/2014
28475498,MDG_0000000025,USA,USA,2015,99.1,99.1,2022-05-09T15:22:53Z,2015,1/1/2015,12/31/2015
28475499,MDG_0000000025,USA,USA,2016,99.1,99.1,2022-05-09T15:22:53Z,2016,1/1/2016,12/31/2016
28475500,MDG_0000000025,USA,USA,2017,99.1,99.1,2022-05-09T15:22:54Z,2017,1/1/2017,12/31/2017
28475501,MDG_0000000025,USA,USA,2018,99.1,99.1,2022-05-09T15:22:54Z,2018,1/1/2018,12/31/2018
28475502,MDG_0000000025,USA,USA,2019,99,99,2022-05-09T15:22:54Z,2019,1/1/2019,12/31/2019
28475503,MDG_0000000025,USA,BFA,2003,37.8,37.8,2022-05-09T15:22:54Z,2003,1/1/2003,12/31/2003
28475504,MDG_0000000025,USA,BFA,2006,53.5,53.5,2022-05-09T15:22:54Z,2006,1/1/2006,12/31/2006
28475505,MDG_0000000025,USA,BFA,2010,65.9,65.9,2022-05-09T15:22:54Z,2010,1/1/2010,12/31/2010
28475506,MDG_0000000025,USA,BFA,2015,79.8,79.8,2022-05-09T15:22:54Z,2015,1/1/2015,12/31/2015
28475507,MDG_0000000025,USA,URY,2000,99.7,99.7,2022-05-09T15:22:54Z,2000,1/1/2000,12/31/2000
28475508,MDG_0000000025,UZB,URY,2001,99.6,99.6,2022-05-09T15:22:54Z,2001,1/1/2001,12/31/2001
28475509,MDG_0000000025,UZB,URY,2002,99.7,99.7,2022-05-09T15:22:54Z,2002,1/1/2002,12/31/2002
28475510,MDG_0000000025,UZB,URY,2003,99.7,99.7,2022-05-09T15:22:54Z,2003,1/1/2003,12/31/2003
28475511,MDG_0000000025,UZB,URY,2004,99.5,99.5,2022-05-09T15:22:54Z,2004,1/1/2004,12/31/2004
28475512,MDG_0000000025,UZB,URY,2005,99.9,99.9,2022-05-09T15:22:54Z,2005,1/1/2005,12/31/2005
28475513,MDG_0000000025,UZB,URY,2006,99.9,99.9,2022-05-09T15:22:54Z,2006,1/1/2006,12/31/2006
28475514,MDG_0000000025,UZB,URY,2007,98.6,98.6,2022-05-09T15:22:54Z,2007,1/1/2007,12/31/2007
28475515,MDG_0000000025,UZB,URY,2008,99.6,99.6,2022-05-09T15:22:54Z,2008,1/1/2008,12/31/2008
28475516,MDG_0000000025,UZB,URY,2009,99.7,99.7,2022-05-09T15:22:54Z,2009,1/1/2009,12/31/2009
28475517,MDG_0000000025,UZB,URY,2010,99.8,99.8,2022-05-09T15:22:54Z,2010,1/1/2010,12/31/2010
28475518,MDG_0000000025,UZB,URY,2011,99.5,99.5,2022-05-09T15:22:54Z,2011,1/1/2011,12/31/2011
28475519,MDG_0000000025,UZB,URY,2012,99.9,99.9,2022-05-09T15:22:54Z,2012,1/1/2012,12/31/2012
